Delivery_Note_Header,Sales_Order_Document,Sales_Organization,Actual_Delivery_Date,Delivery_Qty
1167882457,3337355118560,417600,01-11-2021,1
8109988255,3337355118580,417600,01-11-2021,1
9421513533,3337355118600,417600,01-11-2021,1
8453891081,3337355118620,417600,01-11-2021,1
5547533544,3337355118640,417600,01-11-2021,1
5341115181,3337355118660,417600,01-11-2021,1
2450780130,3337355118680,417600,01-11-2021,1
6706575618,3337355118700,417600,01-11-2021,1
1391524530,3337355118720,417600,01-11-2021,1
5415813654,3337403937580,417600,08-06-2021,3
8092032753,33374247575401,417600,12-07-2021,3
2122095967,33374247575402,417600,02-08-2021,2
5552601844,33374247575403,417600,30-08-2021,4
1876601524,33374247575601,417600,12-07-2021,3
3018215868,33374247575602,417600,02-08-2021,2
2277788029,33374247575603,417600,30-08-2021,4
5018534753,33374247575801,417600,12-07-2021,3
3875785142,33374247575802,417600,02-08-2021,2
7318717260,33374247575803,417600,30-08-2021,4
9952065847,33374247576001,417600,12-07-2021,3
6172453433,33374247576002,417600,02-08-2021,2
7310183491,33374247576003,417600,30-08-2021,4
4047442766,33374247576201,417600,12-07-2021,3
3194711032,33374247576202,417600,02-08-2021,2
6402410704,33374247576203,417600,30-08-2021,4
8472436260,33374247576401,417600,12-07-2021,3
5310188853,33374247576402,417600,02-08-2021,2
8667564485,33374247576403,417600,30-08-2021,4
3887645424,33374247576601,417600,12-07-2021,3
3924283394,33374247576602,417600,02-08-2021,2
6059269029,33374247576603,417600,30-08-2021,4
3005373353,33374247576801,417600,12-07-2021,3
3254022077,33374247576802,417600,02-08-2021,2
7230487171,33374247576803,417600,30-08-2021,4
6257531440,33374247577001,417600,12-07-2021,3
8476571485,33374247577002,417600,02-08-2021,2
9862103387,33374247577003,417600,30-08-2021,4
6158741960,33374247577201,417600,12-07-2021,3
9739615300,33374247577202,417600,02-08-2021,2
6937210160,33374247577203,417600,30-08-2021,4
1463608364,3337444500330,417600,01-07-2021,1
8799966874,3337444500400,417600,01-07-2021,2
1411914135,3337444500430,417600,01-07-2021,2
6210746994,3337444500460,417600,01-07-2021,1
8246507035,3337444500500,417600,01-07-2021,1
6747577372,3337466463540,417600,12-07-2021,2
7058866895,3337466463560,417600,12-07-2021,2
9336448869,3337466463580,417600,12-07-2021,2
5287555215,3337466463600,417600,12-07-2021,2
3982243502,3337466463620,417600,12-07-2021,2
6976361780,3337466463640,417600,12-07-2021,2
7034930650,3337466463660,417600,12-07-2021,2
1632064954,3337466463680,417600,12-07-2021,2
4950197814,3337466463700,417600,12-07-2021,2
8593544459,3337466463720,417600,12-07-2021,2
8711321765,3337468161540,417600,02-11-2021,1
3383939738,3337468161560,417600,02-11-2021,2
4400112537,3337468161580,417600,02-11-2021,2
5927328792,3337468161600,417600,02-11-2021,2
3517368003,3337468161620,417600,02-11-2021,2
7266369083,3337468161640,417600,02-11-2021,2
9615396647,3337468161660,417600,02-11-2021,2
9788983555,3337468161680,417600,02-11-2021,2
4302261703,3337468161700,417600,02-11-2021,1
2002130178,3337468161720,417600,02-11-2021,1
5062216961,3337478718540,417600,08-06-2021,4
5425233634,3337478718560,417600,08-06-2021,6
1079435569,3337478718580,417600,08-06-2021,6
4056351775,3337478718600,417600,08-06-2021,6
4716133865,3337478718620,417600,08-06-2021,4
4525377361,3337478718640,417600,08-06-2021,6
7654317120,3337478718660,417600,08-06-2021,6
5555517230,3337478718680,417600,08-06-2021,6
7535227490,3337478718700,417600,08-06-2021,4
8992829030,3337478718720,417600,08-06-2021,1
4280948248,3337478745600,417600,21-06-2021,1
3304712933,3337478745640,417600,21-06-2021,1
5164476242,3337478745700,417600,21-06-2021,1
9292070069,3337488186540,417600,12-07-2021,1
1777599581,3337488186560,417600,12-07-2021,2
2097422464,3337488186580,417600,12-07-2021,2
2715896066,3337488186600,417600,12-07-2021,2
6953251438,3337488186620,417600,12-07-2021,2
6534683596,3337488186640,417600,12-07-2021,2
2210751266,3337488186660,417600,12-07-2021,2
9069950288,3337488186680,417600,12-07-2021,2
5620226514,3337488186700,417600,12-07-2021,2
5433207097,3337488186720,417600,12-07-2021,1
6061773494,3337489146620,417600,14-06-2021,4
9562719321,3337489146660,417600,14-06-2021,3
6290806231,3337489146680,417600,14-06-2021,5
2073742153,3337489146720,417600,14-06-2021,3
5090643673,3337489149560,417600,15-06-2021,2
8443679347,3337492500540,417600,29-11-2021,1
1045410109,3337492500560,417600,29-11-2021,1
8868678933,3337492500580,417600,29-11-2021,1
6640076755,3337492500600,417600,29-11-2021,1
2034199942,3337492500620,417600,29-11-2021,1
7380132459,3337492500640,417600,29-11-2021,1
5241182268,3337492500660,417600,29-11-2021,1
4160249116,3337492500680,417600,29-11-2021,1
8236558890,3337492548600,417600,12-07-2021,2
3194921980,3337492548620,417600,12-07-2021,2
8233675959,3337492548640,417600,12-07-2021,2
1531182836,3337492548660,417600,12-07-2021,2
9747376883,3337492728560,417600,12-07-2021,1
3106480299,3337492728580,417600,12-07-2021,1
5415877202,3337492728600,417600,12-07-2021,1
7437920790,3337492728620,417600,12-07-2021,1
9092916037,3337492728640,417600,12-07-2021,1
6266255553,3337492728660,417600,12-07-2021,1
7077641553,3337492728680,417600,12-07-2021,1
5634170104,3337492728700,417600,12-07-2021,1
6342199879,3337493412660,417600,07-06-2021,1
4226628999,3337498050540,417600,15-06-2021,23
6599993142,3337498050560,417600,15-06-2021,28
6571689479,3337498050580,417600,15-06-2021,30
7256594269,3337498050600,417600,15-06-2021,27
3340511928,3337498050620,417600,15-06-2021,25
4560142227,3337498050640,417600,15-06-2021,24
9897113537,3337498050660,417600,15-06-2021,25
6040997631,3337498050680,417600,15-06-2021,39
2483266803,3337498050700,417600,15-06-2021,31
6175748331,3337498050720,417600,15-06-2021,48
5966658987,3337506519540,417600,21-06-2021,15
3538624719,3337506519580,417600,21-06-2021,17
6532701196,3337506519700,417600,21-06-2021,11
2912378416,3337506519720,417600,21-06-2021,6
1110308300,3337507011560,417600,12-07-2021,5
6431994060,3337507011580,417600,12-07-2021,7
8738890089,3337507011600,417600,12-07-2021,5
1774526282,3337507011620,417600,12-07-2021,6
9288414693,3337507011640,417600,12-07-2021,6
4045863425,3337507011660,417600,12-07-2021,6
3040758873,3337507011680,417600,12-07-2021,5
7676103298,3337507011700,417600,12-07-2021,3
5790677828,3337511631640,417600,12-07-2021,1
3666584108,3337511631660,417600,12-07-2021,2
4669360269,3337511631680,417600,12-07-2021,1
7209347825,3337512249540,417600,01-11-2021,1
7889988430,3337512249560,417600,01-11-2021,1
3735539083,3337512249580,417600,01-11-2021,1
9950440030,3337512249600,417600,01-11-2021,1
7484557929,3337512249620,417600,01-11-2021,1
3824703522,3337512249640,417600,01-11-2021,1
8807048043,3337512249660,417600,01-11-2021,1
1183607965,3337512249680,417600,01-11-2021,1
6058357037,3337512249700,417600,01-11-2021,1
5801136200,3337512249720,417600,01-11-2021,1
8628093998,3337518597580,417600,10-06-2021,2
7405859214,3337527213540,417600,18-06-2021,5
6309038155,3337528293560,417600,12-07-2021,2
5632298296,3337528293580,417600,12-07-2021,4
6123858400,3337528293600,417600,12-07-2021,4
3334261743,3337528293620,417600,12-07-2021,4
3207538965,3337528293640,417600,12-07-2021,8
3146667281,3337528293660,417600,12-07-2021,8
9228131042,3337528293680,417600,12-07-2021,4
9689507832,3337528293700,417600,12-07-2021,2
4557420619,3337529175560,417600,17-06-2021,5
3639074296,3337529175580,417600,17-06-2021,15
5365220327,3337529175600,417600,17-06-2021,10
4108889618,3337529175640,417600,17-06-2021,60
9928408328,3337532085560,417600,12-07-2021,1
2247312267,3337532085580,417600,12-07-2021,2
9936060500,3337532085600,417600,12-07-2021,2
2920624924,3337532085620,417600,12-07-2021,2
2243113882,3337532085640,417600,12-07-2021,5
1650143041,3337532085660,417600,12-07-2021,5
9678363693,3337532085680,417600,12-07-2021,1
7638632568,3337532085700,417600,12-07-2021,1
7690742118,3337532085720,417600,12-07-2021,1
9588782988,3337532109560,417600,12-07-2021,1
4134283832,3337532109580,417600,12-07-2021,2
3561449653,3337532109600,417600,12-07-2021,2
9585747469,3337532109620,417600,12-07-2021,2
8704980734,3337532109640,417600,12-07-2021,5
2056936972,3337532109660,417600,12-07-2021,5
2001192654,3337532109680,417600,12-07-2021,1
4780973033,3337532109700,417600,12-07-2021,1
9472734078,3337532109720,417600,12-07-2021,1
9086536889,3337533288540,417600,29-11-2021,2
7880615471,3337533288560,417600,29-11-2021,2
3833972395,3337533288580,417600,29-11-2021,2
1609820248,3337533288600,417600,29-11-2021,2
7322303068,3337533288620,417600,29-11-2021,2
9555285727,3337533288640,417600,29-11-2021,2
4567449360,3337533288660,417600,29-11-2021,2
7243513694,3337533288680,417600,29-11-2021,2
8351650480,3337533288700,417600,29-11-2021,2
9070228024,3337533288720,417600,29-11-2021,2
7553803234,3337537482580,417600,12-07-2021,3
2729032733,3337537482600,417600,12-07-2021,3
5608632846,3337537482620,417600,12-07-2021,3
6001187958,3337537482640,417600,12-07-2021,4
7555088455,3337537482660,417600,12-07-2021,10
9640962770,3337537482680,417600,12-07-2021,6
6078534443,3337537482700,417600,12-07-2021,4
3453981982,3337537482720,417600,12-07-2021,1
9298181129,3337538334720,417600,12-07-2021,1
3333050613,3337550514700,417600,14-06-2021,2
2159424925,3337557837720,417600,14-06-2021,1
8244069264,3337557840620,417600,21-06-2021,2
4117052480,3337557840660,417600,21-06-2021,2
9437504472,3337557840680,417600,21-06-2021,2
3026251718,3337557840720,417600,21-06-2021,2
5400108685,3337562157660,417600,22-06-2021,4
3598729235,3337563048580,417600,14-06-2021,1
1926273116,3337563048640,417600,14-06-2021,1
8255079947,3337563048700,417600,14-06-2021,1
2195889996,3337563057540,417600,15-06-2021,1
4639914889,3337563057640,417600,15-06-2021,1
3369706582,3337571808660,417600,15-06-2021,1
4519797244,3337572492540,417600,25-06-2021,14
7314216172,3337572492560,417600,25-06-2021,15
3113900491,3337572492580,417600,25-06-2021,16
4213167428,3337572492600,417600,25-06-2021,16
4089126732,3337572492620,417600,25-06-2021,15
6054560220,3337572492640,417600,25-06-2021,15
5170350953,3337572492660,417600,25-06-2021,15
5308873844,3337572492680,417600,25-06-2021,18
6005718721,3337572492700,417600,25-06-2021,16
8787137203,3337572492720,417600,25-06-2021,15
1198455496,3337574967640,417600,19-07-2021,1
3466634036,3337574967660,417600,19-07-2021,1
7994274186,3337585914560,417600,01-11-2021,1
9756090818,3337585914580,417600,01-11-2021,2
1090743333,3337585914600,417600,01-11-2021,2
7736919584,3337585914620,417600,01-11-2021,3
3229081041,3337585914640,417600,01-11-2021,3
2248798765,3337585914660,417600,01-11-2021,3
6420622025,3337585914680,417600,01-11-2021,2
7803306503,3337585914700,417600,01-11-2021,2
1617698501,3337585914720,417600,01-11-2021,2
5761405018,3337586841560,417600,17-06-2021,1
2194981671,3337586841620,417600,17-06-2021,1
3687374086,3337587057620,417600,01-11-2021,1
3481111288,3337587057640,417600,01-11-2021,2
9326299508,3337587057660,417600,01-11-2021,2
5072190587,3337587057680,417600,01-11-2021,2
1296077361,3337587057700,417600,01-11-2021,1
2972762546,3337593591680,417600,25-06-2021,2
9149255127,3337596912660,417600,17-06-2021,1
8352331942,3337598556540,417600,01-07-2021,12
8686806459,3337598556560,417600,01-07-2021,1
2621211515,3337598556600,417600,01-07-2021,3
2323929120,3337598556620,417600,01-07-2021,3
6724593685,3337598556660,417600,01-07-2021,26
3012969285,3337598556700,417600,01-07-2021,17
6049173734,3337599060620,417600,24-06-2021,2
6778951606,3337599060720,417600,24-06-2021,2
3679144016,3337605852620,417600,18-06-2021,10
4843625529,3337611798580,417600,01-11-2021,1
9140231682,3337611798600,417600,01-11-2021,1
4108348817,3337611798620,417600,01-11-2021,2
8686055270,3337611798640,417600,01-11-2021,2
8358569213,3337611798660,417600,01-11-2021,2
1598076557,3337611798680,417600,01-11-2021,1
5589866764,3337611798700,417600,01-11-2021,1
6748687505,3337611798720,417600,01-11-2021,1
5316919351,3337611810540,417600,02-11-2021,1
5206999426,3337611810560,417600,02-11-2021,1
7410553029,3337611810580,417600,02-11-2021,1
9169137175,3337611810600,417600,02-11-2021,1
8655006816,3337611810620,417600,02-11-2021,1
5240150975,3337611810640,417600,02-11-2021,1
5525795264,3337611810660,417600,02-11-2021,1
3550865747,3337611810680,417600,02-11-2021,1
6777024765,3337611810700,417600,02-11-2021,1
8329813576,3337615419540,417600,02-11-2021,1
9618194953,3337615419560,417600,02-11-2021,2
1064067467,3337615419580,417600,02-11-2021,2
3110894147,3337615419600,417600,02-11-2021,2
5966077113,3337615419620,417600,02-11-2021,2
7837532022,3337615419640,417600,02-11-2021,2
9826582182,3337615419660,417600,02-11-2021,2
5803132266,3337615419680,417600,02-11-2021,2
6960155690,3337615419700,417600,02-11-2021,2
3771656052,3337615419720,417600,02-11-2021,1
2123842242,3337615425560,417600,02-11-2021,1
4983312047,3337615425580,417600,02-11-2021,2
3674543331,3337615425600,417600,02-11-2021,2
8126696253,3337615425620,417600,02-11-2021,2
5130224131,3337615425640,417600,02-11-2021,2
3513221622,3337615425660,417600,02-11-2021,1
9464183348,3337615425680,417600,02-11-2021,1
2245519635,3337615425700,417600,02-11-2021,1
9302914286,3337615425720,417600,02-11-2021,1
1764035087,3337615680540,417600,19-07-2021,1
2770298379,3337615680560,417600,19-07-2021,3
3519981119,3337615680580,417600,19-07-2021,6
1065110375,3337615680600,417600,19-07-2021,6
8781853948,3337615680620,417600,19-07-2021,6
9856112949,3337615680640,417600,19-07-2021,10
5531211630,3337615680660,417600,19-07-2021,10
2020525164,3337615680680,417600,19-07-2021,6
1825869680,3337615680700,417600,19-07-2021,4
9130596575,3337615680720,417600,19-07-2021,2
5010579785,3337616805580,417600,01-11-2021,1
1918024362,3337616805600,417600,01-11-2021,1
6369721873,3337616805620,417600,01-11-2021,2
4460129767,3337616805640,417600,01-11-2021,2
7706429799,3337616805660,417600,01-11-2021,2
9795097179,3337616805680,417600,01-11-2021,1
3062349220,3337617600580,417600,01-11-2021,1
8973837860,3337617600600,417600,01-11-2021,1
9669672238,3337617600620,417600,01-11-2021,2
2253203659,3337617600640,417600,01-11-2021,2
7794622648,3337617600660,417600,01-11-2021,2
3348942189,3337617600680,417600,01-11-2021,1
6613599251,3337623993560,417600,21-06-2021,1
1896072860,3337623993600,417600,21-06-2021,2
4886892404,3337623993620,417600,21-06-2021,1
2716398689,3337625688660,417600,28-06-2021,1
4640656219,3337635015540,417600,30-06-2021,9
8670530793,3337635015560,417600,30-06-2021,9
7878597643,3337635015580,417600,30-06-2021,10
8369536886,3337635015600,417600,30-06-2021,10
4030041326,3337635015620,417600,30-06-2021,9
1550786382,3337635015640,417600,30-06-2021,9
9989237045,3337635015660,417600,30-06-2021,10
3729206768,3337635015680,417600,30-06-2021,11
1527748647,3337635015700,417600,30-06-2021,10
9712735844,3337635015720,417600,30-06-2021,9
7576974372,3337635528580,417600,01-11-2021,1
2633894894,3337635528600,417600,01-11-2021,1
4288975646,3337635528620,417600,01-11-2021,2
1411930346,3337635528640,417600,01-11-2021,2
9748639714,3337635528660,417600,01-11-2021,2
1889653216,3337635528680,417600,01-11-2021,1
8665443961,3337635528700,417600,01-11-2021,1
8445354288,3337651770580,417600,24-06-2021,1
9315050696,3337674294540,417600,02-11-2021,1
3358122558,3337674294560,417600,02-11-2021,1
9998021903,3337674294580,417600,02-11-2021,2
1744776920,3337674294600,417600,02-11-2021,2
1602003470,3337674294620,417600,02-11-2021,2
5006445511,3337674294640,417600,02-11-2021,2
1678566716,3337674294660,417600,02-11-2021,1
4339939049,3337674294680,417600,02-11-2021,1
4247508514,3337674744540,417600,09-08-2021,21
2083390011,3337674744560,417600,09-08-2021,22
3517815237,3337674744580,417600,09-08-2021,24
4244260746,3337674744600,417600,09-08-2021,50
6832836883,3337674744620,417600,09-08-2021,70
6403385077,3337674744640,417600,09-08-2021,100
1599107220,3337674744660,417600,09-08-2021,50
9869380929,3337674744680,417600,09-08-2021,44
1423454378,3337674744700,417600,09-08-2021,13
5462023454,3337674744720,417600,09-08-2021,3
2816257629,3337676751600,417600,01-11-2021,1
3534915266,3337676751620,417600,01-11-2021,1
3613648613,3337676751640,417600,01-11-2021,1
6864361022,3337676751660,417600,01-11-2021,1
5157017518,3337676751680,417600,01-11-2021,1
8901144515,3337676751700,417600,01-11-2021,1
9287930296,3337676751720,417600,01-11-2021,1
2662639376,3337679568540,417600,09-07-2021,6
3376386641,3337679568560,417600,09-07-2021,1
2211017621,3337679568600,417600,09-07-2021,4
9514337833,3337679568620,417600,09-07-2021,70
9025240440,3337679568640,417600,09-07-2021,58
9876908452,3337679568660,417600,09-07-2021,50
1109862133,3337679568680,417600,09-07-2021,44
6059321899,3337679568700,417600,09-07-2021,13
8361600712,3337679568720,417600,09-07-2021,1
5007147319,3337692978560,417600,02-11-2021,1
8742537194,3337692978580,417600,02-11-2021,1
6940755461,3337692978600,417600,02-11-2021,1
9753343119,3337692978620,417600,02-11-2021,1
7760967725,3337692978640,417600,02-11-2021,1
7977457976,3337692978660,417600,02-11-2021,1
5689686954,3337692978680,417600,02-11-2021,1
7013985050,3337692984560,417600,02-11-2021,1
6606175102,3337692984580,417600,02-11-2021,1
5505327240,3337692984600,417600,02-11-2021,1
1970563794,3337692984620,417600,02-11-2021,1
8503793517,3337692984640,417600,02-11-2021,1
3602723798,3337692984660,417600,02-11-2021,1
7346904277,3337692984680,417600,02-11-2021,1
1157255096,3337705596560,417600,28-06-2021,1
2618936949,3337711557600,417600,28-06-2021,1
7108597169,3337711557620,417600,28-06-2021,1
3137071956,3337711557640,417600,28-06-2021,1
7349444646,3337719987580,417600,28-06-2021,1
8066023193,3337719987640,417600,28-06-2021,2
7184232052,3337719987700,417600,28-06-2021,1
6298519070,3337723686580,417600,19-07-2021,2
3926305824,3337723686660,417600,19-07-2021,2
1685195150,3337723686680,417600,19-07-2021,2
4276501109,3337731915600,417600,19-07-2021,2
6359459971,3337731915620,417600,19-07-2021,4
7822272781,3337731915640,417600,02-08-2021,4
9514281984,3337731915660,417600,02-08-2021,4
2900214447,3337731915680,417600,02-08-2021,3
3381367890,3337736763560,417600,19-07-2021,10
5014243624,3337736763580,417600,19-07-2021,10
9855761851,3337736763600,417600,19-07-2021,10
3037972869,3337736763660,417600,02-08-2021,10
8899553404,3337736763680,417600,02-08-2021,10
9421477284,3337736763700,417600,02-08-2021,5
6992432136,3337736763720,417600,02-08-2021,5
1316449081,3337739070560,417600,19-07-2021,5
9255654549,3337739070580,417600,19-07-2021,5
4607075594,3337739070600,417600,19-07-2021,5
7042878921,3337739070620,417600,19-07-2021,5
9065938756,3337739070640,417600,02-08-2021,5
6702655083,3337739070660,417600,02-08-2021,10
2605492326,3337739070680,417600,02-08-2021,5
4323221110,3337739070700,417600,02-08-2021,5
6798291432,3337743051580,417600,02-08-2021,2
7208307879,3337743051600,417600,02-08-2021,2
7825879398,3337743051620,417600,02-08-2021,2
1756532364,3337743051640,417600,02-08-2021,2
3348698156,3337743051660,417600,02-08-2021,2
3581792110,3337743051680,417600,02-08-2021,2
7264596198,3337743051700,417600,02-08-2021,2
7991561310,3337744050560,417600,02-08-2021,2
5145534727,3337744050580,417600,02-08-2021,4
6082945697,3337744050600,417600,02-08-2021,4
4891814923,3337744050620,417600,02-08-2021,4
8900558659,3337744050640,417600,02-08-2021,4
5800164073,3337744050660,417600,02-08-2021,4
5306991589,3337744050680,417600,02-08-2021,4
3495148656,3337744050700,417600,02-08-2021,2
3648202440,3337744050720,417600,02-08-2021,1
8041277981,3337745277620,417600,30-06-2021,1
8587069344,3337748394600,417600,02-08-2021,1
6360619287,3337748394620,417600,02-08-2021,1
4994366233,3337748394640,417600,02-08-2021,1
3833257306,3337748394660,417600,02-08-2021,1
5498769508,3337748394680,417600,02-08-2021,1
3580998587,3337748901560,417600,01-07-2021,1
6734131233,3337748901580,417600,01-07-2021,2
6109291137,3337748901600,417600,01-07-2021,2
1640877571,3337748901620,417600,01-07-2021,2
2576384782,3337748901640,417600,01-07-2021,2
5000990469,3337748901660,417600,01-07-2021,2
1235357605,3337748901680,417600,01-07-2021,1
4784755707,3337748901720,417600,01-07-2021,1
1869091538,3337750875540,417600,09-07-2021,3
5717465539,3337750875580,417600,09-07-2021,4
7182678743,3337750875600,417600,09-07-2021,3
1981741000,3337750875680,417600,09-07-2021,2
4236810618,3337758006540,417600,08-07-2021,2
7001243482,3337758006560,417600,08-07-2021,8
4518836611,3337758006580,417600,08-07-2021,20
3542082688,3337758006600,417600,08-07-2021,12
4526585481,3337758006640,417600,08-07-2021,60
1774015558,3337760688560,417600,19-07-2021,1
9727234101,3337760688580,417600,19-07-2021,1
6936719006,3337760688600,417600,19-07-2021,1
3450383098,3337760688620,417600,19-07-2021,1
8506529500,3337760688640,417600,02-08-2021,1
7837746051,3337760688660,417600,02-08-2021,1
3704719164,3337761459560,417600,19-07-2021,1
3463214545,3337761459580,417600,19-07-2021,1
5107220870,3337761459600,417600,19-07-2021,1
4819444978,3337761459620,417600,19-07-2021,1
2455556535,3337761459700,417600,02-08-2021,1
3630754668,3337761459720,417600,19-07-2021,1
8935436283,3337773135540,417600,05-07-2021,1
7428891743,3337773135580,417600,05-07-2021,6
1697575579,3337773135600,417600,05-07-2021,3
7545239560,3337773135620,417600,05-07-2021,1
6437740305,3337773135640,417600,05-07-2021,7
8990525711,3337773135660,417600,05-07-2021,2
6658699641,3337773138580,417600,05-07-2021,4
2175581478,3337773138600,417600,05-07-2021,1
6006036437,3337773138640,417600,05-07-2021,2
4415736832,3337773138660,417600,05-07-2021,1
2214231226,3337775499540,417600,09-08-2021,2
8067508522,3337775499560,417600,09-08-2021,2
1999501123,3337775499580,417600,09-08-2021,2
3910469644,3337775499600,417600,09-08-2021,2
4301199052,33377754996201,417600,02-08-2021,5
9631780592,33377754996202,417600,13-09-2021,3
9357606693,33377754996401,417600,16-08-2021,5
9541724566,33377754996402,417600,13-09-2021,3
8952217190,33377754996601,417600,16-08-2021,5
8951554164,33377754996602,417600,13-09-2021,3
9301076994,33377754996801,417600,09-08-2021,3
6181791614,33377754996802,417600,13-09-2021,3
2367955050,3337775499700,417600,13-09-2021,3
5318864300,3337775499720,417600,09-08-2021,3
7367005106,3337780368540,417600,05-07-2021,1
1903589572,3337784001580,417600,09-08-2021,2
1785417084,3337785309640,417600,15-09-2021,2
9798081634,3337785309660,417600,15-09-2021,2
8808722663,3337785309680,417600,09-08-2021,2
2510394184,3337787034280,417600,05-07-2021,2
5665465704,3337787034300,417600,05-07-2021,5
2565518566,3337787034330,417600,05-07-2021,2
3040799135,3337787034340,417600,05-07-2021,20
5037221072,3337787034360,417600,05-07-2021,2
2673501836,3337787034380,417600,05-07-2021,2
9209779109,3337787034400,417600,05-07-2021,38
8976192082,3337787034410,417600,05-07-2021,2
2709530504,3337787034420,417600,05-07-2021,2
6494249139,3337787034430,417600,05-07-2021,28
6427166371,3337787034440,417600,05-07-2021,2
1720224559,3337787034460,417600,05-07-2021,10
6360718656,3337787034490,417600,05-07-2021,5
3506508490,3337787037340,417600,01-06-2021,5
4360377171,3337787037400,417600,01-06-2021,25
4314566402,3337787037430,417600,01-06-2021,40
5104482520,3337787037460,417600,01-06-2021,20
1534131085,3337787037470,417600,01-06-2021,5
3970149864,3337787037490,417600,01-06-2021,10
4213224897,3337790361720,417600,09-08-2021,1
6304577331,3337791558720,417600,13-07-2021,1
1506789802,3337811151540,417600,16-08-2021,92
7141546219,3337811151560,417600,16-08-2021,215
8023495330,3337811151580,417600,16-08-2021,282
8365376414,3337811151600,417600,16-08-2021,244
8808834785,3337811151620,417600,16-08-2021,226
8382797473,3337811151640,417600,16-08-2021,202
7379850270,3337811151660,417600,16-08-2021,157
9016781051,3337811151680,417600,16-08-2021,76
7542877264,3337811151700,417600,16-08-2021,4
8372602757,3337811151720,417600,16-08-2021,2
1413158357,3337816107720,417600,16-07-2021,2
7366944405,3337853613580,417600,09-08-2021,1
5541037637,3337853613600,417600,09-08-2021,1
6328333665,3337853613620,417600,09-08-2021,1
7010710152,3337853613640,417600,16-08-2021,1
5706047547,3337853613660,417600,16-08-2021,1
2133705210,3337853613680,417600,16-08-2021,1
4979797959,3337853613700,417600,16-08-2021,1
1204071795,3337871232620,417600,09-08-2021,1
1667564002,3337871232640,417600,16-08-2021,1
8699803331,3337875138560,417600,13-07-2021,1
7771681120,3337875138580,417600,13-07-2021,1
4925133018,3337875138600,417600,13-07-2021,1
2996930343,3337875138620,417600,13-07-2021,1
2337078785,3337875138640,417600,13-07-2021,1
7861568360,3337875138660,417600,13-07-2021,1
1420897475,3337875138680,417600,13-07-2021,1
3716861439,3337877157620,417600,13-07-2021,1
8630701852,3337888305600,417600,16-08-2021,4
5084261567,3337888305620,417600,16-08-2021,4
4075314438,3337888305640,417600,16-08-2021,4
9595090804,3337888305660,417600,16-08-2021,4
2024660154,3337888305680,417600,16-08-2021,4
4269160086,3337888305700,417600,16-08-2021,4
7681018073,3337898949660,417600,15-07-2021,1
2018612800,3337902747640,417600,09-08-2021,2
5103127361,3337902747660,417600,02-08-2021,2
3361922634,3337904772600,417600,19-07-2021,1
1474004298,3337904772620,417600,19-07-2021,1
1484692746,3337904772640,417600,09-08-2021,1
8304888728,3337904772660,417600,19-07-2021,1
8000444310,3337904772680,417600,19-07-2021,1
9591040736,3337904772700,417600,09-08-2021,1
6652371408,3337905963660,417600,19-07-2021,2
2744808447,3337905963700,417600,19-07-2021,1
1399971840,3337908435660,417600,02-08-2021,6
7750078919,3337910820560,417600,19-07-2021,50
5615163054,3337910820580,417600,02-08-2021,50
9853326281,3337910820640,417600,02-08-2021,50
9444631629,3337910820660,417600,02-08-2021,50
8324421726,3337910820680,417600,02-08-2021,50
4710814073,33379108207001,417600,02-08-2021,11
4540323742,33379108207002,417600,09-08-2021,39
6148292972,3337921497700,417600,02-08-2021,1
7103921344,3337940919560,417600,08-11-2021,1
2012040846,3337940919580,417600,08-11-2021,3
6123194839,3337940919600,417600,08-11-2021,3
8232275184,3337940919620,417600,08-11-2021,3
4107092822,3337940919640,417600,08-11-2021,3
3922178077,3337940919660,417600,08-11-2021,3
6083133066,3337940919680,417600,08-11-2021,2
5727478520,3337940919700,417600,08-11-2021,1
5293057317,3337940919720,417600,08-11-2021,1
3754533954,3337942941680,417600,21-07-2021,2
5255465286,3337942941700,417600,02-08-2021,1
8079761922,3337949388680,417600,12-07-2021,1
8113501348,3337954506540,417600,22-07-2021,1
8651308919,3337954506560,417600,22-07-2021,1
8418770094,3337954506580,417600,09-08-2021,1
1575498313,3337954506600,417600,23-08-2021,1
7760517888,3337954506620,417600,22-07-2021,1
1514376551,3337954506640,417600,02-08-2021,1
3245076197,3337954506660,417600,22-07-2021,1
8277355623,3337954506680,417600,22-07-2021,1
2558621653,3337956342600,417600,23-08-2021,4
7009441095,3337956342620,417600,23-07-2021,4
8875390152,3337956342640,417600,02-08-2021,4
1220896256,3337956342660,417600,23-07-2021,4
5709729928,3337956342680,417600,23-07-2021,4
5109394259,3337956342700,417600,09-08-2021,4
8598248586,3337959084620,417600,23-07-2021,1
8422488634,3337959084660,417600,23-07-2021,1
9422845618,3337959807540,417600,30-07-2021,3
2167320763,3337959807560,417600,30-07-2021,2
6756733361,3337959807580,417600,30-07-2021,2
8307024457,3337959807600,417600,30-07-2021,3
3756335324,3337959807640,417600,30-07-2021,4
3356796888,3337959807680,417600,30-07-2021,1
5971932765,3337959813580,417600,29-07-2021,7
6893190417,3337959813640,417600,29-07-2021,12
3994026407,3337962051620,417600,23-07-2021,2
9524262073,3337962051640,417600,02-08-2021,2
5181417868,3337962051660,417600,23-07-2021,2
5262133681,3337962051680,417600,23-07-2021,2
6853958380,3337962051700,417600,09-08-2021,1
